CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;TP_VERSAO_DIGITAL
169;MT;85793;A;19;0;;2.94722;706.57;0.12112;LARANJA;594;;1;
169;MT;85793;A;19;0;;2.94722;706.57;0.12112;VERDE;595;;1;
145;MT;85793;A;19;0;;2.94722;706.57;0.12112;AMARELA;588;;0;
55;CH;85886;E;24;0;;3.71752;625.88;0.16922;BRANCA;569;;0;
64;CH;85886;E;24;0;;3.71752;625.88;0.16922;LARANJA;574;;1;
48;CH;85886;E;24;0;;3.71752;625.88;0.16922;AMARELA;568;;0;
64;CH;85886;E;24;0;;3.71752;625.88;0.16922;LARANJA - BRAILE;573;;1;
87;CH;85886;E;24;0;;3.71752;625.88;0.16922;AZUL;567;;0;
64;CH;85886;E;24;0;;3.71752;625.88;0.16922;ROSA;570;;0;
64;CH;85886;E;24;0;;3.71752;625.88;0.16922;VERDE;575;;1;
84;CH;85898;B;24;0;;2.49757;503.36;0.20494;ROSA;690;;0;
46;CH;85898;B;24;0;;2.49757;503.36;0.20494;BRANCA;689;;0;
90;CH;85898;B;24;0;;2.49757;503.36;0.20494;AZUL;687;;0;
81;CH;85898;B;24;0;;2.49757;503.36;0.20494;AMARELA;688;;0;
172;MT;85945;B;13;0;;1.53928;660.31;0.19657;CINZA;590;;0;
174;MT;85945;B;13;0;;1.53928;660.31;0.19657;AZUL;587;;0;
149;MT;85945;B;13;0;;1.53928;660.31;0.19657;ROSA;589;;0;
149;MT;85945;B;13;0;;1.53928;660.31;0.19657;VERDE;595;;1;
154;MT;85945;B;13;0;;1.53928;660.31;0.19657;AMARELA;588;;0;
153;MT;85988;A;25;0;;2.02098;683.19;0.09532;LARANJA;634;;1;
153;MT;85988;A;25;0;;2.02098;683.19;0.09532;LARANJA - BRAILE;633;;1;
142;MT;85988;A;25;0;;2.02098;683.19;0.09532;CINZA;630;;0;
136;MT;85988;A;25;0;;2.02098;683.19;0.09532;AMARELA;628;;0;
166;MT;85988;A;25;0;;2.02098;683.19;0.09532;AZUL;627;;0;
153;MT;85988;A;25;0;;2.02098;683.19;0.09532;ROSA;629;;0;
153;MT;85988;A;25;0;;2.02098;683.19;0.09532;LARANJA - BRAILE;673;;1;
153;MT;85988;A;25;0;;2.02098;683.19;0.09532;LARANJA;674;;1;
142;MT;85988;A;25;0;;2.02098;683.19;0.09532;CINZA;670;;0;
136;MT;85988;A;25;0;;2.02098;683.19;0.09532;AMARELA;668;;0;
166;MT;85988;A;25;0;;2.02098;683.19;0.09532;AZUL;667;;0;
153;MT;85988;A;25;0;;2.02098;683.19;0.09532;ROSA;669;;0;
171;MT;85996;E;7;0;;2.50912;664.36;0.17506;ROSA;697;;0;
162;MT;85996;E;7;0;;2.50912;664.36;0.17506;CINZA;698;;0;
153;MT;85996;E;7;0;;2.50912;664.36;0.17506;AZUL;695;;0;
146;MT;85996;E;7;0;;2.50912;664.36;0.17506;AMARELA;696;;0;
153;MT;86006;E;29;0;;1.33809;637.47;0.1098;ROSA;697;;0;
144;MT;86006;E;29;0;;1.33809;637.47;0.1098;CINZA;698;;0;
156;MT;86006;E;29;0;;1.33809;637.47;0.1098;AZUL;695;;0;
169;MT;86006;E;29;0;;1.33809;637.47;0.1098;AMARELA;696;;0;
140;MT;86075;A;13;0;;3.22448;654.57;0.16998;LARANJA;674;;1;
140;MT;86075;A;13;0;;3.22448;654.57;0.16998;LARANJA;634;;1;
140;MT;86075;A;13;0;;3.22448;654.57;0.16998;LARANJA - BRAILE;633;;1;
162;MT;86075;A;13;0;;3.22448;654.57;0.16998;CINZA;630;;0;
164;MT;86075;A;13;0;;3.22448;654.57;0.16998;AMARELA;628;;0;
170;MT;86075;A;13;0;;3.22448;654.57;0.16998;AZUL;627;;0;
162;MT;86075;A;13;0;;3.22448;654.57;0.16998;CINZA;670;;0;
140;MT;86075;A;13;0;;3.22448;654.57;0.16998;ROSA;629;;0;
170;MT;86075;A;13;0;;3.22448;654.57;0.16998;AZUL;667;;0;
140;MT;86075;A;13;0;;3.22448;654.57;0.16998;LARANJA - BRAILE;673;;1;
164;MT;86075;A;13;0;;3.22448;654.57;0.16998;AMARELA;668;;0;
140;MT;86075;A;13;0;;3.22448;654.57;0.16998;ROSA;669;;0;
17;LC;86091;E;10;0;;1.43863;609.02;0.12537;VERDE;585;;1;
17;LC;86091;E;10;0;;1.43863;609.02;0.12537;LARANJA;584;;1;
24;LC;86091;E;10;0;;1.43863;609.02;0.12537;AMARELA;578;;0;
17;LC;86091;E;10;0;;1.43863;609.02;0.12537;LARANJA - BRAILE;583;;1;
34;LC;86091;E;10;0;;1.43863;609.02;0.12537;BRANCA;580;;0;
37;LC;86091;E;10;0;;1.43863;609.02;0.12537;AZUL;577;;0;
17;LC;86091;E;10;0;;1.43863;609.02;0.12537;ROSA;579;;0;
45;LC;86107;A;9;0;;2.5945;493.69;0.20827;LARANJA - BRAILE;663;;1;
25;LC;86107;A;9;0;;2.5945;493.69;0.20827;BRANCA;660;;0;
11;LC;86107;A;9;0;;2.5945;493.69;0.20827;AMARELA;658;;0;
14;LC;86107;A;9;0;;2.5945;493.69;0.20827;AZUL;657;;0;
45;LC;86107;A;9;0;;2.5945;493.69;0.20827;ROSA;659;;0;
45;LC;86107;A;9;0;;2.5945;493.69;0.20827;LARANJA;664;;1;
45;LC;86107;A;9;0;;2.5945;493.69;0.20827;LARANJA;624;;1;
45;LC;86107;A;9;0;;2.5945;493.69;0.20827;LARANJA - BRAILE;623;;1;
25;LC;86107;A;9;0;;2.5945;493.69;0.20827;BRANCA;620;;0;
11;LC;86107;A;9;0;;2.5945;493.69;0.20827;AMARELA;618;;0;
14;LC;86107;A;9;0;;2.5945;493.69;0.20827;AZUL;617;;0;
45;LC;86107;A;9;0;;2.5945;493.69;0.20827;ROSA;619;;0;
3;LC;86186;E;6;0;;2.60905;622.41;0.19537;VERDE;585;1.0;1;
3;LC;86186;E;6;0;;2.60905;622.41;0.19537;LARANJA;584;1.0;1;
5;LC;86186;E;6;0;;2.60905;622.41;0.19537;AMARELA;578;1.0;0;
3;LC;86186;E;6;0;;2.60905;622.41;0.19537;LARANJA - BRAILE;583;1.0;1;
1;LC;86186;E;6;0;;2.60905;622.41;0.19537;BRANCA;580;1.0;0;
3;LC;86186;E;6;0;;2.60905;622.41;0.19537;AZUL;577;1.0;0;
3;LC;86186;E;6;0;;2.60905;622.41;0.19537;ROSA;579;1.0;0;
125;CN;86237;E;1;0;;3.78568;622.89;0.13564;LARANJA;684;;1;
125;CN;86237;E;1;0;;3.78568;622.89;0.13564;LARANJA - BRAILE;683;;1;
99;CN;86237;E;1;0;;3.78568;622.89;0.13564;CINZA;679;;0;
120;CN;86237;E;1;0;;3.78568;622.89;0.13564;AMARELA;678;;0;
117;CN;86237;E;1;0;;3.78568;622.89;0.13564;AZUL;677;;0;
125;CN;86237;E;1;0;;3.78568;622.89;0.13564;ROSA;680;;0;
125;CN;86237;E;1;0;;3.78568;622.89;0.13564;LARANJA;644;;1;
125;CN;86237;E;1;0;;3.78568;622.89;0.13564;LARANJA - BRAILE;643;;1;
99;CN;86237;E;1;0;;3.78568;622.89;0.13564;CINZA;639;;0;
120;CN;86237;E;1;0;;3.78568;622.89;0.13564;AMARELA;638;;0;
117;CN;86237;E;1;0;;3.78568;622.89;0.13564;AZUL;637;;0;
125;CN;86237;E;1;0;;3.78568;622.89;0.13564;ROSA;640;;0;
105;CN;86281;A;16;0;;3.2108;609.28;0.31945;LARANJA;684;;1;
105;CN;86281;A;16;0;;3.2108;609.28;0.31945;LARANJA - BRAILE;683;;1;
123;CN;86281;A;16;0;;3.2108;609.28;0.31945;AMARELA;678;;0;
100;CN;86281;A;16;0;;3.2108;609.28;0.31945;AZUL;677;;0;
105;CN;86281;A;16;0;;3.2108;609.28;0.31945;ROSA;680;;0;
105;CN;86281;A;16;0;;3.2108;609.28;0.31945;LARANJA;644;;1;
91;CN;86281;A;16;0;;3.2108;609.28;0.31945;CINZA;679;;0;
105;CN;86281;A;16;0;;3.2108;609.28;0.31945;LARANJA - BRAILE;643;;1;
91;CN;86281;A;16;0;;3.2108;609.28;0.31945;CINZA;639;;0;
123;CN;86281;A;16;0;;3.2108;609.28;0.31945;AMARELA;638;;0;
100;CN;86281;A;16;0;;3.2108;609.28;0.31945;AZUL;637;;0;
105;CN;86281;A;16;0;;3.2108;609.28;0.31945;ROSA;640;;0;
175;MT;86282;C;10;0;;2.26511;777.69;0.23479;CINZA;590;;0;
147;MT;86282;C;10;0;;2.26511;777.69;0.23479;AZUL;587;;0;
165;MT;86282;C;10;0;;2.26511;777.69;0.23479;ROSA;589;;0;
165;MT;86282;C;10;0;;2.26511;777.69;0.23479;LARANJA - BRAILE;593;;1;
165;MT;86282;C;10;0;;2.26511;777.69;0.23479;VERDE;595;;1;
165;MT;86282;C;10;0;;2.26511;777.69;0.23479;LARANJA;594;;1;
140;MT;86282;C;10;0;;2.26511;777.69;0.23479;AMARELA;588;;0;
80;CH;86287;E;16;0;;3.93134;638.20;0.15225;LARANJA;654;;1;
80;CH;86287;E;16;0;;3.93134;638.20;0.15225;LARANJA - BRAILE;653;;1;
78;CH;86287;E;16;0;;3.93134;638.20;0.15225;BRANCA;649;;0;
69;CH;86287;E;16;0;;3.93134;638.20;0.15225;AZUL;647;;0;
80;CH;86287;E;16;0;;3.93134;638.20;0.15225;ROSA;650;;0;
69;CH;86287;E;16;0;;3.93134;638.20;0.15225;AZUL;607;;0;
80;CH;86287;E;16;0;;3.93134;638.20;0.15225;LARANJA;614;;1;
80;CH;86287;E;16;0;;3.93134;638.20;0.15225;LARANJA - BRAILE;613;;1;
87;CH;86287;E;16;0;;3.93134;638.20;0.15225;AMARELA;648;;0;
78;CH;86287;E;16;0;;3.93134;638.20;0.15225;BRANCA;609;;0;
87;CH;86287;E;16;0;;3.93134;638.20;0.15225;AMARELA;608;;0;
80;CH;86287;E;16;0;;3.93134;638.20;0.15225;ROSA;610;;0;
77;CH;86545;B;4;0;;1.61808;613.80;0.18362;ROSA;690;;0;
78;CH;86545;B;4;0;;1.61808;613.80;0.18362;BRANCA;689;;0;
60;CH;86545;B;4;0;;1.61808;613.80;0.18362;AZUL;687;;0;
89;CH;86545;B;4;0;;1.61808;613.80;0.18362;AMARELA;688;;0;
123;CN;86687;D;3;0;;3.7845;711.45;0.05398;LARANJA;684;;1;
123;CN;86687;D;3;0;;3.7845;711.45;0.05398;LARANJA - BRAILE;683;;1;
97;CN;86687;D;3;0;;3.7845;711.45;0.05398;CINZA;679;;0;
118;CN;86687;D;3;0;;3.7845;711.45;0.05398;AMARELA;678;;0;
115;CN;86687;D;3;0;;3.7845;711.45;0.05398;AZUL;677;;0;
123;CN;86687;D;3;0;;3.7845;711.45;0.05398;ROSA;680;;0;
123;CN;86687;D;3;0;;3.7845;711.45;0.05398;LARANJA;644;;1;
123;CN;86687;D;3;0;;3.7845;711.45;0.05398;LARANJA - BRAILE;643;;1;
97;CN;86687;D;3;0;;3.7845;711.45;0.05398;CINZA;639;;0;
118;CN;86687;D;3;0;;3.7845;711.45;0.05398;AMARELA;638;;0;
115;CN;86687;D;3;0;;3.7845;711.45;0.05398;AZUL;637;;0;
123;CN;86687;D;3;0;;3.7845;711.45;0.05398;ROSA;640;;0;
1;LC;86744;E;5;0;;3.08221;585.07;0.12389;ROSA;694;1.0;0;1.0
5;LC;86744;E;5;0;;3.08221;585.07;0.12389;BRANCA;693;1.0;0;1.0
4;LC;86744;E;5;0;;3.08221;585.07;0.12389;AMARELA;692;1.0;0;1.0
2;LC;86744;E;5;0;;3.08221;585.07;0.12389;AZUL;691;1.0;0;1.0
108;CN;86745;A;13;0;;3.86096;657.16;0.10779;ROSA;701;;0;
119;CN;86745;A;13;0;;3.86096;657.16;0.10779;AZUL;699;;0;
103;CN;86745;A;13;0;;3.86096;657.16;0.10779;AMARELA;700;;0;
91;CN;86745;A;13;0;;3.86096;657.16;0.10779;CINZA;702;;0;
3;LC;86752;D;6;0;;3.06421;509.70;0.19543;ROSA;694;1.0;0;1.0
4;LC;86752;D;6;0;;3.06421;509.70;0.19543;BRANCA;693;1.0;0;1.0
5;LC;86752;D;6;0;;3.06421;509.70;0.19543;AMARELA;692;1.0;0;1.0
1;LC;86752;D;6;0;;3.06421;509.70;0.19543;AZUL;691;1.0;0;1.0
177;MT;86803;D;26;0;;2.04724;608.17;0.1794;CINZA;590;;0;
148;MT;86803;D;26;0;;2.04724;608.17;0.1794;LARANJA;594;;1;
156;MT;86803;D;26;0;;2.04724;608.17;0.1794;AZUL;587;;0;
148;MT;86803;D;26;0;;2.04724;608.17;0.1794;ROSA;589;;0;
148;MT;86803;D;26;0;;2.04724;608.17;0.1794;LARANJA - BRAILE;593;;1;
167;MT;86803;D;26;0;;2.04724;608.17;0.1794;AMARELA;588;;0;
148;MT;86803;D;26;0;;2.04724;608.17;0.1794;VERDE;595;;1;
83;CH;86853;D;29;0;;3.63217;651.29;0.18994;ROSA;690;;0;
51;CH;86853;D;29;0;;3.63217;651.29;0.18994;BRANCA;689;;0;
50;CH;86853;D;29;0;;3.63217;651.29;0.18994;AZUL;687;;0;
88;CH;86853;D;29;0;;3.63217;651.29;0.18994;AMARELA;688;;0;
144;MT;86910;A;29;0;;2.28673;663.27;0.11417;LARANJA;634;;1;
144;MT;86910;A;29;0;;2.28673;663.27;0.11417;LARANJA - BRAILE;633;;1;
166;MT;86910;A;29;0;;2.28673;663.27;0.11417;CINZA;630;;0;
178;MT;86910;A;29;0;;2.28673;663.27;0.11417;AMARELA;628;;0;
151;MT;86910;A;29;0;;2.28673;663.27;0.11417;AZUL;627;;0;
151;MT;86910;A;29;0;;2.28673;663.27;0.11417;AZUL;667;;0;
144;MT;86910;A;29;0;;2.28673;663.27;0.11417;ROSA;629;;0;
144;MT;86910;A;29;0;;2.28673;663.27;0.11417;LARANJA - BRAILE;673;;1;
144;MT;86910;A;29;0;;2.28673;663.27;0.11417;ROSA;669;;0;
144;MT;86910;A;29;0;;2.28673;663.27;0.11417;LARANJA;674;;1;
166;MT;86910;A;29;0;;2.28673;663.27;0.11417;CINZA;670;;0;
178;MT;86910;A;29;0;;2.28673;663.27;0.11417;AMARELA;668;;0;
4;LC;86939;D;7;0;;2.7255;589.57;0.18726;LARANJA - BRAILE;663;1.0;1;
2;LC;86939;D;7;0;;2.7255;589.57;0.18726;BRANCA;660;1.0;0;
5;LC;86939;D;7;0;;2.7255;589.57;0.18726;AMARELA;658;1.0;0;
1;LC;86939;D;7;0;;2.7255;589.57;0.18726;AZUL;657;1.0;0;
4;LC;86939;D;7;0;;2.7255;589.57;0.18726;ROSA;659;1.0;0;
4;LC;86939;D;7;0;;2.7255;589.57;0.18726;LARANJA;624;1.0;1;
4;LC;86939;D;7;0;;2.7255;589.57;0.18726;LARANJA - BRAILE;623;1.0;1;
2;LC;86939;D;7;0;;2.7255;589.57;0.18726;BRANCA;620;1.0;0;
5;LC;86939;D;7;0;;2.7255;589.57;0.18726;AMARELA;618;1.0;0;
1;LC;86939;D;7;0;;2.7255;589.57;0.18726;AZUL;617;1.0;0;
4;LC;86939;D;7;0;;2.7255;589.57;0.18726;ROSA;619;1.0;0;
4;LC;86939;D;7;0;;2.7255;589.57;0.18726;LARANJA;664;1.0;1;
59;CH;87007;C;14;0;;1.87611;514.64;0.18649;LARANJA;654;;1;
59;CH;87007;C;14;0;;1.87611;514.64;0.18649;LARANJA - BRAILE;653;;1;
66;CH;87007;C;14;0;;1.87611;514.64;0.18649;BRANCA;649;;0;
54;CH;87007;C;14;0;;1.87611;514.64;0.18649;AMARELA;648;;0;
79;CH;87007;C;14;0;;1.87611;514.64;0.18649;AZUL;647;;0;
59;CH;87007;C;14;0;;1.87611;514.64;0.18649;ROSA;650;;0;
59;CH;87007;C;14;0;;1.87611;514.64;0.18649;LARANJA;614;;1;
59;CH;87007;C;14;0;;1.87611;514.64;0.18649;LARANJA - BRAILE;613;;1;
66;CH;87007;C;14;0;;1.87611;514.64;0.18649;BRANCA;609;;0;
54;CH;87007;C;14;0;;1.87611;514.64;0.18649;AMARELA;608;;0;
79;CH;87007;C;14;0;;1.87611;514.64;0.18649;AZUL;607;;0;
59;CH;87007;C;14;0;;1.87611;514.64;0.18649;ROSA;610;;0;
67;CH;87040;A;5;0;;3.86355;508.93;0.13133;LARANJA;574;;1;
57;CH;87040;A;5;0;;3.86355;508.93;0.13133;AMARELA;568;;0;
67;CH;87040;A;5;0;;3.86355;508.93;0.13133;VERDE;575;;1;
67;CH;87040;A;5;0;;3.86355;508.93;0.13133;LARANJA - BRAILE;573;;1;
67;CH;87040;A;5;0;;3.86355;508.93;0.13133;ROSA;570;;0;
54;CH;87040;A;5;0;;3.86355;508.93;0.13133;AZUL;567;;0;
78;CH;87040;A;5;0;;3.86355;508.93;0.13133;BRANCA;569;;0;
76;CH;87085;C;26;0;;2.27726;756.45;0.32294;ROSA;690;;0;
50;CH;87085;C;26;0;;2.27726;756.45;0.32294;BRANCA;689;;0;
58;CH;87085;C;26;0;;2.27726;756.45;0.32294;AZUL;687;;0;
69;CH;87085;C;26;0;;2.27726;756.45;0.32294;AMARELA;688;;0;
147;MT;87096;B;2;0;;2.46678;713.86;0.18992;ROSA;697;;0;
177;MT;87096;B;2;0;;2.46678;713.86;0.18992;CINZA;698;;0;
174;MT;87096;B;2;0;;2.46678;713.86;0.18992;AZUL;695;;0;
163;MT;87096;B;2;0;;2.46678;713.86;0.18992;AMARELA;696;;0;
171;MT;87127;C;15;0;;2.09807;809.63;0.22646;LARANJA;634;;1;
171;MT;87127;C;15;0;;2.09807;809.63;0.22646;LARANJA - BRAILE;633;;1;
153;MT;87127;C;15;0;;2.09807;809.63;0.22646;CINZA;630;;0;
170;MT;87127;C;15;0;;2.09807;809.63;0.22646;AMARELA;628;;0;
164;MT;87127;C;15;0;;2.09807;809.63;0.22646;AZUL;627;;0;
171;MT;87127;C;15;0;;2.09807;809.63;0.22646;ROSA;629;;0;
164;MT;87127;C;15;0;;2.09807;809.63;0.22646;AZUL;667;;0;
171;MT;87127;C;15;0;;2.09807;809.63;0.22646;LARANJA;674;;1;
171;MT;87127;C;15;0;;2.09807;809.63;0.22646;LARANJA - BRAILE;673;;1;
153;MT;87127;C;15;0;;2.09807;809.63;0.22646;CINZA;670;;0;
170;MT;87127;C;15;0;;2.09807;809.63;0.22646;AMARELA;668;;0;
171;MT;87127;C;15;0;;2.09807;809.63;0.22646;ROSA;669;;0;
61;CH;87140;A;3;0;;3.05476;623.06;0.20138;LARANJA;654;;1;
61;CH;87140;A;3;0;;3.05476;623.06;0.20138;LARANJA - BRAILE;653;;1;
68;CH;87140;A;3;0;;3.05476;623.06;0.20138;BRANCA;649;;0;
56;CH;87140;A;3;0;;3.05476;623.06;0.20138;AMARELA;648;;0;
73;CH;87140;A;3;0;;3.05476;623.06;0.20138;AZUL;647;;0;
61;CH;87140;A;3;0;;3.05476;623.06;0.20138;ROSA;650;;0;
61;CH;87140;A;3;0;;3.05476;623.06;0.20138;LARANJA;614;;1;
61;CH;87140;A;3;0;;3.05476;623.06;0.20138;LARANJA - BRAILE;613;;1;
68;CH;87140;A;3;0;;3.05476;623.06;0.20138;BRANCA;609;;0;
56;CH;87140;A;3;0;;3.05476;623.06;0.20138;AMARELA;608;;0;
73;CH;87140;A;3;0;;3.05476;623.06;0.20138;AZUL;607;;0;
61;CH;87140;A;3;0;;3.05476;623.06;0.20138;ROSA;610;;0;
52;CH;87216;E;2;0;;1.94651;607.27;0.32936;ROSA;570;;0;
90;CH;87216;E;2;0;;1.94651;607.27;0.32936;AMARELA;568;;0;
52;CH;87216;E;2;0;;1.94651;607.27;0.32936;VERDE;575;;1;
52;CH;87216;E;2;0;;1.94651;607.27;0.32936;LARANJA;574;;1;
52;CH;87216;E;2;0;;1.94651;607.27;0.32936;LARANJA - BRAILE;573;;1;
60;CH;87216;E;2;0;;1.94651;607.27;0.32936;AZUL;567;;0;
84;CH;87216;E;2;0;;1.94651;607.27;0.32936;BRANCA;569;;0;
46;CH;87235;D;5;0;;2.27308;486.30;0.18167;LARANJA;654;;1;
82;CH;87235;D;5;0;;2.27308;486.30;0.18167;BRANCA;649;;0;
71;CH;87235;D;5;0;;2.27308;486.30;0.18167;AMARELA;648;;0;
50;CH;87235;D;5;0;;2.27308;486.30;0.18167;AZUL;647;;0;
46;CH;87235;D;5;0;;2.27308;486.30;0.18167;ROSA;650;;0;
71;CH;87235;D;5;0;;2.27308;486.30;0.18167;AMARELA;608;;0;
46;CH;87235;D;5;0;;2.27308;486.30;0.18167;LARANJA - BRAILE;653;;1;
46;CH;87235;D;5;0;;2.27308;486.30;0.18167;LARANJA;614;;1;
46;CH;87235;D;5;0;;2.27308;486.30;0.18167;LARANJA - BRAILE;613;;1;
82;CH;87235;D;5;0;;2.27308;486.30;0.18167;BRANCA;609;;0;
50;CH;87235;D;5;0;;2.27308;486.30;0.18167;AZUL;607;;0;
46;CH;87235;D;5;0;;2.27308;486.30;0.18167;ROSA;610;;0;
99;CN;87642;E;26;0;;3.99324;594.64;0.16656;LARANJA;604;;1;
99;CN;87642;E;26;0;;3.99324;594.64;0.16656;LARANJA - BRAILE;603;;1;
132;CN;87642;E;26;0;;3.99324;594.64;0.16656;AMARELA;598;;0;
117;CN;87642;E;26;0;;3.99324;594.64;0.16656;CINZA;599;;0;
131;CN;87642;E;26;0;;3.99324;594.64;0.16656;AZUL;597;;0;
99;CN;87642;E;26;0;;3.99324;594.64;0.16656;ROSA;600;;0;
99;CN;87642;E;26;0;;3.99324;594.64;0.16656;VERDE;605;;1;
116;CN;87670;B;4;0;;3.83976;596.50;0.16546;LARANJA;684;;1;
116;CN;87670;B;4;0;;3.83976;596.50;0.16546;LARANJA - BRAILE;683;;1;
116;CN;87670;B;4;0;;3.83976;596.50;0.16546;LARANJA;644;;1;
116;CN;87670;B;4;0;;3.83976;596.50;0.16546;LARANJA - BRAILE;643;;1;
118;CN;87671;A;10;0;;4.40566;583.24;0.11983;ROSA;701;;0;
105;CN;87671;A;10;0;;4.40566;583.24;0.11983;CINZA;702;;0;
103;CN;87671;A;10;0;;4.40566;583.24;0.11983;AZUL;699;;0;
113;CN;87671;A;10;0;;4.40566;583.24;0.11983;AMARELA;700;;0;
93;CN;87675;D;7;0;;2.46972;595.06;0.13112;LARANJA;604;;1;
93;CN;87675;D;7;0;;2.46972;595.06;0.13112;LARANJA - BRAILE;603;;1;
113;CN;87675;D;7;0;;2.46972;595.06;0.13112;AMARELA;598;;0;
128;CN;87675;D;7;0;;2.46972;595.06;0.13112;CINZA;599;;0;
134;CN;87675;D;7;0;;2.46972;595.06;0.13112;AZUL;597;;0;
93;CN;87675;D;7;0;;2.46972;595.06;0.13112;VERDE;605;;1;
93;CN;87675;D;7;0;;2.46972;595.06;0.13112;ROSA;600;;0;
114;CN;87690;D;12;0;;2.54499;532.44;0.18403;LARANJA - BRAILE;603;;1;
120;CN;87690;D;12;0;;2.54499;532.44;0.18403;AMARELA;598;;0;
103;CN;87690;D;12;0;;2.54499;532.44;0.18403;CINZA;599;;0;
124;CN;87690;D;12;0;;2.54499;532.44;0.18403;AZUL;597;;0;
114;CN;87690;D;12;0;;2.54499;532.44;0.18403;ROSA;600;;0;
114;CN;87690;D;12;0;;2.54499;532.44;0.18403;VERDE;605;;1;
114;CN;87690;D;12;0;;2.54499;532.44;0.18403;LARANJA;604;;1;
47;CH;87700;D;3;0;;1.21252;616.40;0.13123;AMARELA;608;;0;
52;CH;87700;D;3;0;;1.21252;616.40;0.13123;LARANJA;654;;1;
52;CH;87700;D;3;0;;1.21252;616.40;0.13123;LARANJA - BRAILE;653;;1;
59;CH;87700;D;3;0;;1.21252;616.40;0.13123;BRANCA;649;;0;
47;CH;87700;D;3;0;;1.21252;616.40;0.13123;AMARELA;648;;0;
87;CH;87700;D;3;0;;1.21252;616.40;0.13123;AZUL;647;;0;
52;CH;87700;D;3;0;;1.21252;616.40;0.13123;ROSA;650;;0;
52;CH;87700;D;3;0;;1.21252;616.40;0.13123;LARANJA;614;;1;
52;CH;87700;D;3;0;;1.21252;616.40;0.13123;LARANJA - BRAILE;613;;1;
59;CH;87700;D;3;0;;1.21252;616.40;0.13123;BRANCA;609;;0;
87;CH;87700;D;3;0;;1.21252;616.40;0.13123;AZUL;607;;0;
52;CH;87700;D;3;0;;1.21252;616.40;0.13123;ROSA;610;;0;
121;CN;87702;A;10;0;;2.27533;685.81;0.2625;LARANJA - BRAILE;603;;1;
104;CN;87702;A;10;0;;2.27533;685.81;0.2625;AMARELA;598;;0;
111;CN;87702;A;10;0;;2.27533;685.81;0.2625;CINZA;599;;0;
103;CN;87702;A;10;0;;2.27533;685.81;0.2625;AZUL;597;;0;
121;CN;87702;A;10;0;;2.27533;685.81;0.2625;LARANJA;604;;1;
121;CN;87702;A;10;0;;2.27533;685.81;0.2625;ROSA;600;;0;
121;CN;87702;A;10;0;;2.27533;685.81;0.2625;VERDE;605;;1;
174;MT;87825;B;10;0;;2.78314;685.00;0.21037;LARANJA;634;;1;
174;MT;87825;B;10;0;;2.78314;685.00;0.21037;LARANJA - BRAILE;633;;1;
170;MT;87825;B;10;0;;2.78314;685.00;0.21037;CINZA;630;;0;
177;MT;87825;B;10;0;;2.78314;685.00;0.21037;AMARELA;628;;0;
155;MT;87825;B;10;0;;2.78314;685.00;0.21037;AZUL;627;;0;
174;MT;87825;B;10;0;;2.78314;685.00;0.21037;ROSA;629;;0;
174;MT;87825;B;10;0;;2.78314;685.00;0.21037;LARANJA;674;;1;
174;MT;87825;B;10;0;;2.78314;685.00;0.21037;LARANJA - BRAILE;673;;1;
170;MT;87825;B;10;0;;2.78314;685.00;0.21037;CINZA;670;;0;
177;MT;87825;B;10;0;;2.78314;685.00;0.21037;AMARELA;668;;0;
155;MT;87825;B;10;0;;2.78314;685.00;0.21037;AZUL;667;;0;
174;MT;87825;B;10;0;;2.78314;685.00;0.21037;ROSA;669;;0;
59;CH;87999;E;8;0;;3.04125;673.77;0.29717;BRANCA;569;;0;
67;CH;87999;E;8;0;;3.04125;673.77;0.29717;AMARELA;568;;0;
84;CH;87999;E;8;0;;3.04125;673.77;0.29717;LARANJA - BRAILE;573;;1;
84;CH;87999;E;8;0;;3.04125;673.77;0.29717;VERDE;575;;1;
84;CH;87999;E;8;0;;3.04125;673.77;0.29717;ROSA;570;;0;
64;CH;87999;E;8;0;;3.04125;673.77;0.29717;AZUL;567;;0;
84;CH;87999;E;8;0;;3.04125;673.77;0.29717;LARANJA;574;;1;
151;MT;88028;E;20;0;;2.31216;544.07;0.18915;CINZA;590;;0;
164;MT;88028;E;20;0;;2.31216;544.07;0.18915;AZUL;587;;0;
157;MT;88028;E;20;0;;2.31216;544.07;0.18915;ROSA;589;;0;
157;MT;88028;E;20;0;;2.31216;544.07;0.18915;LARANJA - BRAILE;593;;1;
157;MT;88028;E;20;0;;2.31216;544.07;0.18915;LARANJA;594;;1;
171;MT;88028;E;20;0;;2.31216;544.07;0.18915;AMARELA;588;;0;
89;CH;88041;C;29;0;;1.30366;605.12;0.23195;AMARELA;568;;0;
51;CH;88041;C;29;0;;1.30366;605.12;0.23195;VERDE;575;;1;
51;CH;88041;C;29;0;;1.30366;605.12;0.23195;ROSA;570;;0;
51;CH;88041;C;29;0;;1.30366;605.12;0.23195;LARANJA;574;;1;
51;CH;88041;C;29;0;;1.30366;605.12;0.23195;LARANJA - BRAILE;573;;1;
59;CH;88041;C;29;0;;1.30366;605.12;0.23195;AZUL;567;;0;
